order_id,customer_id,order_date,ship_state,payment_method,device,coupon_applied,order_status,order_value
O003508,C01585,2024-11-17 18:26:59,Jharkhand,UPI,iOS,1,delivered,2270.92
O003509,C01308,2025-06-22 02:36:58,Uttar Pradesh,COD,Android,0,returned,1973.66
O003510,C00038,2025-03-30 09:48:03,Delhi,COD,Android,0,delivered,705.46
O003511,C01820,2024-03-20 03:43:27,Uttar Pradesh,UPI,Android,0,delivered,8476.59
O003512,C00032,2024-05-03 16:59:12,Andhra Pradesh,UPI,Android,0,delivered,3952.86
O003513,C01267,2024-12-11 17:01:57,Assam,COD,Web,1,delivered,13229.24
O003514,C01577,2024-07-06 10:15:55,West Bengal,COD,Android,1,cancelled,2246.7
O003515,C00292,2024-09-07 08:53:27,West Bengal,COD,iOS,1,delivered,6567.19
O003516,C01639,2025-06-27 19:27:09,Uttar Pradesh,Card,iOS,0,returned,2906.33
O003517,C00292,2024-12-01 00:12:50,West Bengal,COD,Web,0,delivered,3787.23
O003518,C01643,2025-05-04 03:52:53,Delhi,UPI,Android,1,delivered,3212.38
O003519,C00758,2025-02-09 04:38:56,Kerala,Wallet,Web,0,delivered,5850.06
O003520,C01406,2025-05-10 06:59:54,Kerala,UPI,Android,0,delivered,2683.14
O003521,C01623,2024-08-24 11:02:44,Haryana,UPI,Android,0,delivered,879.76
O003522,C00578,2024-02-13 13:19:35,Bihar,COD,Android,0,delivered,7156.77
O003523,C01162,2024-03-09 08:18:14,West Bengal,UPI,Android,0,cancelled,6130.72
O003524,C01862,2025-04-26 04:45:57,Kerala,UPI,Android,0,delivered,2748.94
O003525,C01224,2024-09-23 11:12:49,Kerala,COD,Android,0,returned,5960.11
O003526,C01359,2025-06-12 07:49:27,Odisha,Card,Web,1,delivered,2899.31
O003527,C00605,2025-02-22 21:37:27,Delhi,COD,Android,0,delivered,579.24
O003528,C00447,2024-12-17 17:36:26,Tamil Nadu,UPI,iOS,0,delivered,4353.97
O003529,C01372,2024-09-20 11:53:24,Telangana,UPI,Android,0,delivered,2740.03
O003530,C00278,2024-12-26 13:05:54,Andhra Pradesh,UPI,Android,0,delivered,1460.16
O003531,C00994,2024-02-13 02:46:51,West Bengal,UPI,iOS,0,delivered,1312.26
O003532,C00532,2024-05-30 22:06:47,Madhya Pradesh,COD,Android,0,delivered,5333.67
O003533,C01825,2025-07-03 16:41:40,Uttar Pradesh,COD,Android,0,delivered,2854.42
O003534,C01423,2024-07-18 04:21:38,Chhattisgarh,COD,Android,1,delivered,574.28
O003535,C01415,2025-03-29 05:08:24,Bihar,NetBanking,iOS,0,delivered,3547.14
O003536,C00984,2025-02-02 16:30:16,Telangana,COD,iOS,0,delivered,1528.32
O003537,C00602,2025-01-26 02:23:39,Kerala,COD,Android,0,delivered,7917.8
O003538,C00562,2024-08-05 13:27:10,Delhi,UPI,Android,1,returned,1778.93
O003539,C01034,2024-12-30 22:30:14,Rajasthan,NetBanking,iOS,1,returned,5723.04
O003540,C00591,2024-09-04 01:03:40,Assam,Card,Android,0,delivered,5132.06
O003541,C01573,2025-03-13 12:30:47,Chhattisgarh,Card,iOS,0,cancelled,282.06
O003542,C00059,2024-03-26 22:51:56,Rajasthan,Card,Android,0,delivered,7209.82
O003543,C01112,2024-08-14 13:14:12,Jharkhand,Card,Android,1,delivered,2566.84
O003544,C00459,2024-05-26 11:38:38,Assam,COD,Android,1,delivered,1931.81
O003545,C00104,2024-05-27 19:21:37,Gujarat,COD,Android,0,delivered,3904.66
O003546,C00831,2024-06-16 18:58:58,Madhya Pradesh,UPI,Android,0,delivered,7358.84
O003547,C00789,2024-05-24 08:58:15,Madhya Pradesh,COD,Android,0,delivered,3844.82
O003548,C00104,2024-05-28 00:11:40,Gujarat,COD,Web,0,cancelled,1850.43
O003549,C01278,2025-06-21 20:32:30,Gujarat,NetBanking,Android,0,delivered,1254.47
O003550,C00742,2024-08-01 20:53:01,Telangana,COD,iOS,0,delivered,3078.68
O003551,C01359,2025-03-07 05:58:54,Odisha,Card,Android,1,delivered,1888.53
O003552,C01487,2025-04-28 00:20:53,West Bengal,COD,Web,0,delivered,4355.16
O003553,C01573,2024-08-29 22:20:46,Chhattisgarh,UPI,iOS,0,delivered,1975.52
O003554,C00301,2024-12-23 14:12:42,Odisha,UPI,iOS,1,delivered,2661.79
O003555,C00654,2024-08-10 22:42:37,Karnataka,Wallet,Android,0,delivered,3438.16
O003556,C00555,2024-02-18 06:12:19,Odisha,COD,iOS,0,delivered,7230.57
O003557,C00628,2024-03-18 04:03:47,Delhi,UPI,Android,0,delivered,6927.66
O003558,C01365,2024-01-15 12:24:38,Haryana,COD,Android,1,delivered,3277.39
O003559,C01516,2025-07-04 09:41:40,Madhya Pradesh,UPI,iOS,0,delivered,5548.38
O003560,C01108,2024-01-06 01:59:29,Kerala,Card,Android,1,delivered,641.86
O003561,C00929,2024-11-07 22:14:29,Jharkhand,UPI,Android,0,cancelled,10019.76
O003562,C01283,2024-09-01 01:17:08,Odisha,UPI,iOS,0,delivered,1245.55
O003563,C00360,2024-01-10 05:34:56,Haryana,COD,Android,0,delivered,2484.35
O003564,C00087,2024-05-12 08:51:49,Jammu & Kashmir,NetBanking,Web,1,delivered,5982.79
O003565,C00428,2024-11-13 05:52:59,Tamil Nadu,Wallet,Android,1,delivered,6199.94
O003566,C00367,2025-06-24 13:14:51,Odisha,UPI,Android,0,delivered,3157.02
O003567,C00343,2024-03-13 20:21:46,Delhi,NetBanking,Android,0,delivered,801.51
O003568,C00347,2024-01-06 08:23:41,Jharkhand,COD,Android,1,delivered,2553.67
O003569,C01827,2024-08-06 03:58:06,Tamil Nadu,UPI,Android,0,delivered,10861.84
O003570,C01945,2024-03-07 14:36:07,Bihar,COD,iOS,1,delivered,4728.59
O003571,C00096,2024-10-21 19:16:32,Jammu & Kashmir,Wallet,Android,0,delivered,940.47
O003572,C01279,2024-09-04 09:52:08,Maharashtra,COD,Android,1,delivered,1377.04
O003573,C01878,2024-12-14 19:32:33,Assam,Card,Android,0,delivered,1901.4
O003574,C01160,2024-12-27 21:05:56,Telangana,COD,Web,1,delivered,5109.57
O003575,C01272,2024-09-07 21:51:59,Uttar Pradesh,COD,Android,1,delivered,5323.12
O003576,C01523,2024-08-23 07:06:57,Rajasthan,UPI,Android,0,cancelled,2685.26
O003577,C00884,2025-03-06 03:45:08,Haryana,Wallet,Web,0,delivered,1798.2
O003578,C01982,2025-03-09 06:56:47,Kerala,COD,Android,0,delivered,4669.9
O003579,C00486,2024-11-09 20:28:56,West Bengal,COD,Android,1,delivered,4515.34
O003580,C01426,2025-07-12 03:08:37,Jammu & Kashmir,COD,Android,1,delivered,1638.01
O003581,C00604,2024-04-28 09:51:30,Haryana,COD,Android,0,delivered,1587.34
O003582,C00412,2025-05-21 12:13:43,Odisha,COD,iOS,0,delivered,739.06
O003583,C01995,2025-07-29 13:35:41,West Bengal,COD,Android,1,delivered,7565.48
O003584,C01932,2024-08-25 07:42:56,Chhattisgarh,COD,Android,0,delivered,995.52
O003585,C00448,2025-04-28 18:27:52,Andhra Pradesh,UPI,Android,1,delivered,1159.88
O003586,C00247,2024-09-17 00:35:20,Rajasthan,COD,Android,0,delivered,5584.81
O003587,C00770,2024-05-27 18:38:23,Punjab,COD,Android,0,delivered,2258.35
O003588,C00699,2024-03-05 02:20:03,Rajasthan,COD,Android,0,cancelled,1192.19
O003589,C00421,2024-10-17 06:59:24,Maharashtra,COD,Android,0,delivered,2564.91
O003590,C00124,2025-04-05 21:24:55,Uttar Pradesh,UPI,Web,0,returned,3517.29
O003591,C01284,2024-07-17 00:23:38,West Bengal,UPI,Web,1,delivered,7935.36
O003592,C01193,2024-08-11 03:21:33,Gujarat,COD,Android,1,delivered,967.64
O003593,C00941,2024-09-18 10:15:09,Telangana,COD,Android,1,delivered,4628.4
O003594,C00877,2025-02-02 05:12:10,Jammu & Kashmir,UPI,Android,0,cancelled,4109.78
O003595,C01135,2025-06-05 17:26:10,Gujarat,COD,Android,0,delivered,1785.78
O003596,C01314,2024-01-28 17:30:36,Gujarat,UPI,Android,0,delivered,5320.14
O003597,C01623,2025-02-07 17:48:37,Haryana,UPI,iOS,0,delivered,3585.93
O003598,C00013,2025-06-23 02:10:49,Karnataka,UPI,Web,0,delivered,1141.64
O003599,C01287,2024-08-21 06:45:45,Madhya Pradesh,UPI,Web,0,delivered,581.14
O003600,C00800,2025-07-06 22:04:23,Rajasthan,UPI,Android,1,delivered,3863.99
O003601,C01047,2025-01-19 07:03:03,Uttar Pradesh,COD,Android,0,delivered,3960.23
O003602,C00945,2024-07-22 05:39:36,Bihar,COD,Android,0,delivered,6681.58
O003603,C00200,2024-01-06 04:45:07,Haryana,COD,Web,0,delivered,3336.38
O003604,C01266,2025-02-03 15:12:41,West Bengal,COD,Android,1,returned,4987.63
O003605,C01263,2024-07-17 20:43:34,West Bengal,UPI,Android,0,delivered,3948.69
O003606,C00303,2025-07-13 06:23:39,West Bengal,COD,Android,0,returned,6907.6
O003607,C01189,2024-03-14 14:12:25,Kerala,COD,Android,1,delivered,5501.01
O003608,C00738,2025-07-22 05:27:15,Uttar Pradesh,Card,Web,1,delivered,5316.64
O003609,C00176,2025-06-20 21:56:18,Punjab,Card,Android,1,delivered,1091.13
O003610,C01053,2025-02-15 22:19:06,Maharashtra,Wallet,Android,0,delivered,8003.08
O003611,C00677,2024-12-07 04:33:38,Bihar,COD,Android,0,delivered,5213.28
O003612,C00535,2024-07-25 09:31:34,West Bengal,Card,Android,0,delivered,724.56
O003613,C01318,2025-06-27 08:07:03,Haryana,UPI,Android,0,cancelled,3303.98
O003614,C00477,2025-03-03 00:02:29,Telangana,COD,Android,1,delivered,2599.26
O003615,C00383,2025-06-10 01:24:13,Kerala,COD,Android,1,cancelled,3818.76
O003616,C00556,2024-05-01 23:04:50,Punjab,UPI,Android,0,delivered,1787.77
O003617,C01797,2025-02-07 02:57:17,Chhattisgarh,UPI,iOS,1,cancelled,987.52
O003618,C01716,2024-07-14 16:10:12,Maharashtra,COD,Android,1,delivered,146.06
O003619,C01320,2024-02-17 14:18:25,Jammu & Kashmir,UPI,Android,0,delivered,5374.63
O003620,C01675,2025-04-25 01:28:29,Bihar,UPI,Android,1,delivered,2558.87
O003621,C00334,2025-05-01 02:34:18,Haryana,UPI,Android,0,delivered,5261.03
O003622,C01272,2025-03-06 07:58:46,Uttar Pradesh,COD,Android,0,delivered,6085.83
O003623,C01265,2025-05-12 06:47:07,Rajasthan,UPI,Android,1,delivered,3597.78
O003624,C01130,2024-07-10 13:48:23,Odisha,COD,Android,0,delivered,10381.0
O003625,C00898,2024-12-28 17:46:25,Madhya Pradesh,Wallet,Android,0,delivered,5747.79
O003626,C00931,2024-06-21 03:36:01,Odisha,COD,Android,1,delivered,2680.2
O003627,C00685,2024-04-14 18:26:51,Odisha,UPI,Android,0,cancelled,1112.7
O003628,C00561,2024-06-26 01:15:02,Gujarat,UPI,iOS,0,delivered,1158.11
O003629,C00123,2024-01-19 21:31:50,Odisha,UPI,Android,0,delivered,5160.72
O003630,C01059,2024-03-06 05:20:06,Bihar,NetBanking,Web,0,delivered,530.73
O003631,C00618,2024-03-17 10:43:12,Chhattisgarh,UPI,Android,0,returned,3311.37
O003632,C00988,2024-12-12 12:24:49,Delhi,COD,Android,0,delivered,3868.36
O003633,C00840,2025-01-02 02:06:33,Tamil Nadu,COD,Android,0,delivered,678.4
O003634,C00416,2025-01-20 01:03:24,West Bengal,Card,Android,0,delivered,9685.46
O003635,C00708,2024-05-11 01:09:42,Uttar Pradesh,UPI,Android,0,delivered,1739.71
O003636,C01645,2024-04-25 17:58:52,Maharashtra,COD,Android,1,delivered,400.0
O003637,C00637,2025-03-28 16:46:56,Jammu & Kashmir,COD,Android,1,delivered,6559.24
O003638,C01351,2024-05-20 19:00:30,Telangana,UPI,Android,0,delivered,1953.68
O003639,C01319,2025-07-08 02:02:03,Madhya Pradesh,UPI,Android,0,delivered,2706.22
O003640,C01456,2025-04-28 11:57:23,Assam,UPI,Android,1,delivered,6835.28
O003641,C00347,2025-01-04 11:03:03,Jharkhand,COD,Android,1,returned,10803.98
O003642,C00037,2024-09-30 09:11:40,Gujarat,COD,Android,0,delivered,2411.5
O003643,C01724,2025-01-18 09:04:20,Gujarat,UPI,iOS,0,cancelled,4433.39
O003644,C00512,2024-07-08 18:51:28,Karnataka,UPI,iOS,0,cancelled,2308.19
O003645,C00849,2024-06-07 21:09:58,Telangana,UPI,Android,1,returned,3387.24
O003646,C01994,2024-03-18 10:21:25,Karnataka,UPI,Web,1,delivered,3942.2
O003647,C01924,2024-04-07 13:20:08,Uttar Pradesh,UPI,Android,0,delivered,8989.22
O003648,C00535,2025-04-30 17:03:15,West Bengal,UPI,iOS,1,delivered,1081.0
O003649,C00910,2025-01-14 10:03:51,Jammu & Kashmir,UPI,Android,0,delivered,4780.25
O003650,C00773,2024-11-03 11:25:01,Rajasthan,COD,Android,0,delivered,6671.09
O003651,C01730,2024-12-28 10:15:25,Gujarat,COD,Android,1,delivered,1451.11
O003652,C01902,2025-02-05 23:33:39,Jharkhand,UPI,Android,0,delivered,8995.01
O003653,C00664,2024-12-05 04:33:38,Telangana,UPI,iOS,0,delivered,7023.89
O003654,C01042,2024-01-12 08:43:34,Kerala,NetBanking,Android,0,delivered,4152.51
O003655,C00027,2024-07-15 10:04:04,Delhi,UPI,Android,0,delivered,7039.69
O003656,C00536,2024-09-30 15:44:40,Jammu & Kashmir,UPI,Android,0,delivered,3331.76
O003657,C01053,2025-02-19 10:38:44,Maharashtra,UPI,iOS,0,delivered,1150.11
O003658,C01675,2024-08-29 15:36:08,Bihar,COD,Android,1,delivered,2528.14
O003659,C01008,2024-03-13 11:19:49,Delhi,UPI,iOS,0,delivered,1671.9
O003660,C00658,2025-03-29 13:58:22,Gujarat,Card,Android,0,delivered,648.24
O003661,C01659,2024-07-16 17:56:06,Gujarat,UPI,Android,0,delivered,2653.5
O003662,C00640,2025-04-16 01:32:27,West Bengal,UPI,Android,0,delivered,6863.17
O003663,C01904,2025-01-20 10:52:10,Assam,COD,Android,0,delivered,5107.97
O003664,C01141,2024-03-16 06:04:51,Assam,UPI,iOS,1,delivered,2649.96
O003665,C01156,2024-05-24 22:23:50,Kerala,UPI,Web,1,cancelled,687.38
O003666,C01313,2025-02-14 06:31:54,Assam,COD,Android,0,delivered,598.68
O003667,C01742,2025-07-11 04:34:01,Jammu & Kashmir,UPI,Android,0,delivered,8709.46
O003668,C01260,2025-06-02 21:04:16,Punjab,NetBanking,Web,0,delivered,2655.62
O003669,C00042,2025-05-17 11:40:21,Jharkhand,COD,Android,0,delivered,1514.79
O003670,C01184,2025-01-28 14:01:31,Rajasthan,UPI,Android,1,delivered,15083.52
O003671,C01788,2025-02-11 00:04:44,Karnataka,UPI,Android,0,delivered,5750.91
O003672,C01715,2025-01-18 00:51:51,West Bengal,UPI,Android,0,delivered,1431.14
O003673,C01149,2024-05-11 01:39:18,Delhi,COD,Android,1,delivered,2834.44
O003674,C01284,2024-05-13 19:27:03,West Bengal,COD,Android,0,delivered,1790.36
O003675,C01300,2024-12-10 15:06:16,Telangana,Card,Android,0,delivered,6457.32
O003676,C00213,2025-02-27 02:05:20,Assam,COD,Android,1,delivered,1875.55
O003677,C01987,2025-07-14 21:40:47,Assam,NetBanking,Android,0,delivered,10865.33
O003678,C01497,2024-12-17 12:27:14,Andhra Pradesh,UPI,Android,0,delivered,3673.98
O003679,C00836,2024-11-08 23:17:14,West Bengal,UPI,Android,1,delivered,1927.96
O003680,C00702,2024-09-12 06:08:42,Kerala,Card,iOS,0,delivered,7884.4
O003681,C01594,2025-07-02 22:15:43,Karnataka,UPI,Android,1,delivered,11985.3
O003682,C01455,2025-02-20 13:03:54,Rajasthan,NetBanking,Android,1,delivered,1998.6
O003683,C01739,2025-04-28 06:17:09,Haryana,UPI,Android,0,delivered,4750.23
O003684,C00080,2024-03-19 14:04:08,Madhya Pradesh,UPI,Android,0,delivered,3435.95
O003685,C00955,2024-01-17 13:05:37,West Bengal,COD,Android,0,returned,2979.16
O003686,C01252,2025-02-24 13:37:07,Maharashtra,Wallet,Android,1,cancelled,1190.12
O003687,C00902,2025-07-03 04:29:56,Bihar,NetBanking,iOS,0,delivered,3212.05
O003688,C01119,2024-03-30 07:25:40,Chhattisgarh,NetBanking,Android,0,returned,3924.62
O003689,C00424,2025-02-23 09:28:45,Rajasthan,COD,Android,0,delivered,5540.9
O003690,C01997,2024-03-16 16:01:04,Telangana,UPI,Android,1,delivered,459.34
O003691,C00919,2025-05-22 19:32:12,Kerala,COD,Android,1,delivered,2139.28
O003692,C01972,2025-01-20 10:28:37,Maharashtra,COD,Android,0,delivered,12396.98
O003693,C00516,2024-04-03 15:24:29,Madhya Pradesh,Card,Android,0,delivered,2554.02
O003694,C00165,2024-01-04 16:50:20,West Bengal,UPI,Android,0,delivered,579.9
O003695,C01450,2024-02-11 05:17:41,Bihar,UPI,Web,1,delivered,3317.1
O003696,C00997,2025-02-11 07:17:03,Bihar,COD,Android,1,delivered,2883.38
O003697,C01836,2024-12-25 03:01:17,Assam,UPI,Android,0,returned,6751.8
O003698,C00993,2024-12-12 05:15:15,Assam,UPI,iOS,0,delivered,3958.39
O003699,C00893,2025-01-05 22:01:09,Delhi,COD,Android,0,delivered,1611.92
O003700,C01016,2025-05-22 14:20:56,Haryana,Card,Android,0,delivered,171.58
O003701,C01066,2024-10-20 19:00:48,Kerala,UPI,Android,1,delivered,3449.21
O003702,C01821,2025-06-25 04:09:34,Bihar,UPI,Android,1,delivered,3124.59
O003703,C00741,2025-06-12 06:25:25,Andhra Pradesh,Card,Android,0,delivered,2772.18
O003704,C01427,2025-01-03 05:17:04,Jammu & Kashmir,Card,Android,0,cancelled,9568.27
O003705,C00755,2024-05-03 00:30:51,Jharkhand,UPI,Android,1,delivered,3163.99
O003706,C01748,2024-09-12 20:13:10,Chhattisgarh,COD,Android,0,delivered,679.84
O003707,C00416,2024-11-24 08:43:15,West Bengal,UPI,Android,0,delivered,319.14
O003708,C01324,2024-11-06 05:32:31,Uttar Pradesh,Card,Android,0,cancelled,3917.71
O003709,C01079,2024-12-22 04:22:52,Kerala,COD,Android,0,delivered,1697.78
O003710,C00336,2024-09-02 07:49:46,Kerala,COD,Android,0,delivered,2732.16
O003711,C01925,2025-01-13 18:43:16,Maharashtra,Wallet,Android,0,delivered,1200.47
O003712,C00881,2025-03-17 09:10:47,West Bengal,Card,iOS,0,delivered,6854.68
O003713,C01454,2025-05-24 22:03:42,Kerala,COD,iOS,0,delivered,7778.79
O003714,C00972,2024-08-11 07:53:54,Delhi,UPI,Android,0,delivered,4532.25
O003715,C00685,2025-03-01 22:28:10,Odisha,COD,iOS,0,delivered,6901.96
O003716,C01813,2025-01-19 07:34:53,Telangana,COD,Android,1,delivered,3719.73
O003717,C01358,2024-10-16 08:19:51,Punjab,COD,Android,0,delivered,1862.78
O003718,C00741,2025-02-21 08:12:35,Andhra Pradesh,COD,Android,0,delivered,3086.88
O003719,C01430,2024-01-02 18:51:47,Uttar Pradesh,UPI,Android,0,delivered,2188.92
O003720,C00030,2025-02-08 18:29:10,Delhi,NetBanking,Android,0,delivered,2968.66
O003721,C01559,2025-04-29 09:48:45,Gujarat,Card,Android,0,delivered,7269.86
O003722,C01541,2024-02-26 20:14:25,Tamil Nadu,NetBanking,Android,1,delivered,2303.3
O003723,C00575,2024-07-11 08:41:56,Punjab,COD,Android,0,delivered,6059.59
O003724,C00221,2024-02-23 20:12:14,Madhya Pradesh,UPI,Web,1,delivered,6277.64
O003725,C00827,2024-02-13 12:04:10,Telangana,COD,Android,0,returned,2463.51
O003726,C00594,2024-08-05 02:23:21,Jammu & Kashmir,UPI,iOS,1,delivered,1881.71
O003727,C01518,2024-11-15 10:28:48,Delhi,COD,iOS,0,delivered,3424.01
O003728,C00754,2024-04-11 23:49:12,Telangana,Wallet,Android,0,delivered,4133.84
O003729,C01277,2024-01-06 06:56:12,Bihar,UPI,Android,0,delivered,2626.99
O003730,C01588,2024-08-29 15:24:38,Maharashtra,COD,iOS,0,delivered,2825.99
O003731,C01345,2025-02-01 21:08:13,Uttar Pradesh,UPI,iOS,0,cancelled,5240.11
O003732,C01063,2024-07-01 16:04:12,Kerala,NetBanking,Web,0,delivered,5163.84
O003733,C01021,2025-03-13 00:58:31,Punjab,UPI,Web,0,returned,4127.7
O003734,C01489,2024-10-14 14:46:43,Maharashtra,COD,Android,0,delivered,686.38
O003735,C01795,2024-01-14 05:58:44,Telangana,UPI,Android,1,delivered,3128.82
O003736,C01962,2025-01-17 10:41:37,Gujarat,COD,Android,0,delivered,983.35
O003737,C01863,2024-10-16 11:10:40,Bihar,COD,Android,1,delivered,1529.16
O003738,C01435,2025-02-08 00:27:09,Jammu & Kashmir,UPI,Android,1,delivered,4932.67
O003739,C01436,2024-03-17 03:56:53,Andhra Pradesh,COD,Android,1,delivered,1391.92
O003740,C00492,2025-03-02 08:45:22,Punjab,Wallet,Android,0,delivered,602.9
O003741,C00438,2025-01-07 22:43:38,Andhra Pradesh,COD,Android,0,delivered,1473.15
O003742,C00479,2024-10-10 12:52:00,Madhya Pradesh,UPI,iOS,0,delivered,1218.3
O003743,C00783,2025-07-16 04:40:07,Haryana,COD,Android,0,delivered,1536.3
O003744,C00949,2024-11-22 05:54:21,Madhya Pradesh,UPI,Android,1,delivered,4220.34
O003745,C01008,2024-01-15 00:22:33,Delhi,COD,Android,1,delivered,7232.0
O003746,C00072,2024-03-10 20:57:23,Andhra Pradesh,UPI,Android,0,cancelled,4220.24
O003747,C00582,2025-02-17 19:20:09,Tamil Nadu,UPI,Android,1,delivered,1487.37
O003748,C00220,2025-06-01 00:22:38,Telangana,UPI,Web,0,delivered,2241.89
O003749,C01028,2025-06-29 07:13:43,Delhi,Card,Android,0,delivered,6191.87
O003750,C01886,2024-06-12 09:55:54,Odisha,NetBanking,Android,0,delivered,2018.4
O003751,C01003,2025-04-08 12:51:59,Chhattisgarh,Card,iOS,1,delivered,3321.18
O003752,C01937,2025-06-18 00:10:54,Bihar,COD,Android,0,cancelled,685.93
O003753,C00290,2025-03-02 17:18:22,Punjab,Wallet,Android,1,delivered,2932.56
O003754,C00380,2024-07-06 22:32:42,Tamil Nadu,COD,Android,0,cancelled,4302.69
O003755,C01926,2024-11-12 13:24:54,Punjab,COD,Android,1,delivered,4847.25
O003756,C00804,2024-02-07 01:36:18,Maharashtra,NetBanking,iOS,0,cancelled,3776.13
O003757,C01379,2025-07-09 23:29:41,Andhra Pradesh,Wallet,Web,0,delivered,2655.92
O003758,C00743,2025-05-10 07:02:43,Gujarat,COD,Android,0,delivered,5225.73
O003759,C01959,2024-11-18 21:27:49,Delhi,Card,Android,0,delivered,3508.36
O003760,C00080,2024-03-06 06:42:14,Madhya Pradesh,Card,Android,1,delivered,2280.45
O003761,C00066,2024-03-21 17:30:31,Rajasthan,COD,Android,0,delivered,5217.86
O003762,C00136,2025-03-26 04:00:13,Jammu & Kashmir,UPI,Android,0,delivered,1324.76
O003763,C00399,2024-08-30 04:43:33,Punjab,COD,Android,0,delivered,6768.82
O003764,C01727,2025-07-23 06:28:19,Uttar Pradesh,UPI,Android,1,returned,8011.37
O003765,C00347,2024-08-23 15:19:36,Jharkhand,Card,Android,0,delivered,3132.63
O003766,C01872,2024-04-02 19:07:18,Gujarat,Card,Android,0,delivered,1803.06
O003767,C01985,2025-01-23 13:54:54,Kerala,COD,Android,1,delivered,7652.34
O003768,C00059,2024-12-08 00:03:46,Rajasthan,COD,Android,0,returned,4025.43
O003769,C00778,2024-09-18 21:10:08,Assam,UPI,Android,0,delivered,1804.59
O003770,C00519,2024-07-23 05:31:06,Jharkhand,NetBanking,Android,0,delivered,1782.88
O003771,C01904,2024-10-28 20:52:43,Assam,Card,Android,0,delivered,6561.36
O003772,C00714,2024-08-17 02:26:31,Odisha,UPI,Android,0,delivered,3846.57
O003773,C01868,2024-09-27 02:28:48,Chhattisgarh,UPI,Android,1,delivered,787.76
O003774,C00977,2025-03-05 07:59:28,Jammu & Kashmir,UPI,iOS,0,delivered,4822.48
O003775,C01261,2024-10-09 02:23:57,Punjab,COD,Android,1,delivered,4903.65
O003776,C01804,2025-05-03 13:13:51,Tamil Nadu,UPI,Android,0,returned,1411.29
O003777,C00079,2024-03-06 07:41:33,Haryana,UPI,Android,0,delivered,5136.88
O003778,C01582,2025-07-07 15:10:02,Jammu & Kashmir,UPI,Web,0,delivered,1147.08
O003779,C01779,2025-04-05 09:43:03,Delhi,COD,Android,0,delivered,1678.29
O003780,C01824,2024-09-21 15:01:38,Haryana,Card,Web,1,delivered,11027.07
O003781,C01696,2024-02-02 03:42:25,Maharashtra,Wallet,Android,1,delivered,962.64
O003782,C00115,2024-08-29 09:41:42,Karnataka,COD,iOS,1,delivered,1675.43
O003783,C00986,2025-02-11 22:24:09,Haryana,UPI,Android,0,delivered,1251.69
O003784,C01486,2024-01-08 11:58:28,Andhra Pradesh,COD,Android,0,delivered,861.76
O003785,C01650,2024-07-03 08:40:14,Kerala,UPI,iOS,0,delivered,1675.96
O003786,C00126,2025-04-04 10:00:33,Karnataka,UPI,Web,0,delivered,2451.62
O003787,C01626,2025-05-29 03:30:58,Karnataka,UPI,Android,0,delivered,2608.93
O003788,C00573,2024-11-30 15:30:05,Uttar Pradesh,UPI,iOS,0,delivered,3922.84
O003789,C00965,2024-07-01 22:54:15,Chhattisgarh,UPI,Android,0,delivered,1640.33
O003790,C00500,2025-03-28 01:02:41,Maharashtra,COD,Web,0,delivered,10224.96
