customer_id,signup_date,state,city,gender,age,segment,acquisition_channel
C01883,2023-10-14,Maharashtra,CityB,F,36,Direct Buyer,Organic
C01884,2023-09-03,Madhya Pradesh,CityC,F,28,Direct Buyer,Google Ads
C01885,2025-02-25,Tamil Nadu,CityB,F,20,Reseller,Referral
C01886,2023-06-18,Odisha,CityC,M,30,Reseller,Organic
C01887,2023-11-05,Haryana,CityD,F,41,Reseller,Referral
C01888,2024-05-29,Uttar Pradesh,CityA,F,23,Reseller,Organic
C01889,2024-04-15,Chhattisgarh,CityC,M,32,Reseller,Google Ads
C01890,2023-10-05,Telangana,CityD,M,20,Direct Buyer,Organic
C01891,2025-02-28,Andhra Pradesh,CityA,F,21,Direct Buyer,Google Ads
C01892,2025-04-21,Delhi,CityC,F,40,Reseller,Facebook Ads
C01893,2025-01-10,Jharkhand,CityB,M,35,Direct Buyer,Facebook Ads
C01894,2023-04-10,Andhra Pradesh,CityB,M,32,Reseller,Organic
C01895,2023-08-06,Assam,CityB,M,18,Reseller,Referral
C01896,2024-06-24,Delhi,CityD,F,25,Reseller,Referral
C01897,2024-01-29,West Bengal,CityB,F,34,Direct Buyer,Referral
C01898,2024-07-13,Maharashtra,CityE,M,18,Reseller,Google Ads
C01899,2023-12-11,Gujarat,CityA,M,27,Reseller,Referral
C01900,2023-09-02,Andhra Pradesh,CityD,F,36,Reseller,Google Ads
C01901,2023-09-12,Telangana,CityB,F,18,Reseller,Organic
C01902,2024-10-25,Jharkhand,CityA,M,18,Reseller,Google Ads
C01903,2024-01-05,Rajasthan,CityC,F,18,Direct Buyer,Organic
C01904,2025-01-13,Assam,CityB,F,32,Direct Buyer,Google Ads
C01905,2025-01-24,Delhi,CityA,F,25,Direct Buyer,Influencer
C01906,2024-03-11,Assam,CityE,F,37,Reseller,Organic
C01907,2023-09-10,Karnataka,CityC,F,30,Reseller,Referral
C01908,2023-03-26,Telangana,CityE,M,45,Reseller,Facebook Ads
C01909,2024-08-23,Gujarat,CityA,F,20,Reseller,Organic
C01910,2024-08-11,Assam,CityE,F,32,Direct Buyer,Referral
C01911,2023-05-21,Uttar Pradesh,CityA,F,23,Reseller,Organic
C01912,2024-10-20,Uttar Pradesh,CityA,F,34,Reseller,Google Ads
C01913,2023-06-22,Delhi,CityE,F,30,Direct Buyer,Google Ads
C01914,2023-10-05,Bihar,CityA,F,22,Reseller,Facebook Ads
C01915,2024-08-14,Andhra Pradesh,CityB,M,28,Direct Buyer,Facebook Ads
C01916,2024-03-16,Karnataka,CityA,F,30,Reseller,Facebook Ads
C01917,2025-06-12,Assam,CityD,F,25,Direct Buyer,Organic
C01918,2024-05-10,Andhra Pradesh,CityA,F,35,Reseller,Organic
C01919,2023-05-05,Uttar Pradesh,CityD,F,21,Direct Buyer,Referral
C01920,2023-08-29,Haryana,CityA,M,46,Reseller,Influencer
C01921,2024-10-29,Maharashtra,CityA,F,37,Direct Buyer,Facebook Ads
C01922,2024-12-08,Delhi,CityE,M,32,Reseller,Referral
C01923,2023-08-16,Kerala,CityB,F,52,Direct Buyer,Google Ads
C01924,2023-06-10,Uttar Pradesh,CityB,M,27,Reseller,Organic
C01925,2023-05-26,Maharashtra,CityC,F,34,Reseller,Facebook Ads
C01926,2025-03-28,Punjab,CityE,M,31,Direct Buyer,Organic
C01927,2024-10-01,Assam,CityE,F,36,Direct Buyer,Organic
C01928,2024-04-07,Kerala,CityB,F,41,Reseller,Referral
C01929,2023-11-03,Punjab,CityE,M,34,Direct Buyer,Facebook Ads
C01930,2023-03-03,Chhattisgarh,CityB,M,38,Reseller,Referral
C01931,2023-07-09,Rajasthan,CityE,F,25,Direct Buyer,Referral
C01932,2024-03-06,Chhattisgarh,CityA,F,28,Direct Buyer,Facebook Ads
C01933,2024-09-12,Rajasthan,CityB,F,43,Reseller,Facebook Ads
C01934,2024-12-06,Kerala,CityB,M,34,Direct Buyer,Google Ads
C01935,2023-11-02,Madhya Pradesh,CityD,F,31,Direct Buyer,Organic
C01936,2024-01-10,Chhattisgarh,CityE,F,23,Reseller,Influencer
C01937,2025-02-28,Bihar,CityE,M,37,Direct Buyer,Referral
C01938,2023-09-27,Rajasthan,CityB,M,23,Reseller,Google Ads
C01939,2025-07-05,Chhattisgarh,CityA,M,21,Direct Buyer,Facebook Ads
C01940,2025-07-13,Rajasthan,CityA,M,30,Direct Buyer,Organic
C01941,2024-03-08,Uttar Pradesh,CityA,M,18,Reseller,Organic
C01942,2025-01-30,Chhattisgarh,CityE,F,34,Direct Buyer,Facebook Ads
C01943,2023-12-17,Chhattisgarh,CityD,F,33,Direct Buyer,Referral
C01944,2023-11-27,Telangana,CityB,M,27,Direct Buyer,Facebook Ads
C01945,2023-09-19,Bihar,CityC,F,27,Reseller,Referral
C01946,2023-05-15,Assam,CityD,M,29,Reseller,Organic
C01947,2025-01-02,Telangana,CityC,F,23,Direct Buyer,Organic
C01948,2024-11-05,Punjab,CityD,F,31,Reseller,Facebook Ads
C01949,2023-12-06,Gujarat,CityA,M,28,Reseller,Organic
C01950,2023-02-08,Uttar Pradesh,CityE,M,30,Direct Buyer,Facebook Ads
C01951,2023-06-01,Punjab,CityC,F,28,Reseller,Organic
C01952,2023-01-31,Gujarat,CityD,M,27,Direct Buyer,Google Ads
C01953,2023-09-02,Delhi,CityE,M,32,Direct Buyer,Organic
C01954,2024-03-03,Odisha,CityC,F,36,Direct Buyer,Organic
C01955,2024-10-13,Delhi,CityB,F,25,Reseller,Facebook Ads
C01956,2025-03-25,Gujarat,CityD,M,33,Reseller,Referral
C01957,2023-10-21,Rajasthan,CityB,M,34,Reseller,Organic
C01958,2023-05-08,Jharkhand,CityA,F,19,Direct Buyer,Influencer
C01959,2024-04-28,Delhi,CityB,M,37,Reseller,Organic
C01960,2024-09-27,Delhi,CityB,M,46,Direct Buyer,Organic
C01961,2024-04-27,Maharashtra,CityD,F,29,Direct Buyer,Organic
C01962,2023-08-31,Gujarat,CityA,M,28,Direct Buyer,Organic
C01963,2023-12-07,Kerala,CityB,F,28,Reseller,Referral
C01964,2025-02-18,Assam,CityE,F,34,Reseller,Organic
C01965,2023-10-02,Bihar,CityC,M,34,Direct Buyer,Facebook Ads
C01966,2024-10-15,Telangana,CityB,M,18,Reseller,Organic
C01967,2023-09-07,Jharkhand,CityA,M,23,Reseller,Facebook Ads
C01968,2024-08-23,Karnataka,CityB,F,34,Reseller,Organic
C01969,2023-07-22,Haryana,CityC,F,28,Direct Buyer,Organic
C01970,2024-01-17,Delhi,CityA,F,20,Direct Buyer,Organic
C01971,2025-03-08,Punjab,CityD,F,42,Direct Buyer,Facebook Ads
C01972,2023-02-27,Maharashtra,CityA,F,23,Direct Buyer,Referral
C01973,2024-02-26,Karnataka,CityD,F,30,Reseller,Google Ads
C01974,2023-09-04,Tamil Nadu,CityA,F,28,Direct Buyer,Referral
C01975,2023-05-27,Odisha,CityC,M,21,Reseller,Google Ads
C01976,2023-10-07,Assam,CityC,F,31,Direct Buyer,Referral
C01977,2025-06-16,Karnataka,CityA,F,33,Reseller,Organic
C01978,2023-05-28,West Bengal,CityB,F,26,Reseller,Organic
C01979,2023-03-03,Assam,CityC,F,27,Reseller,Referral
C01980,2023-05-13,Jammu & Kashmir,CityD,F,34,Reseller,Referral
C01981,2025-03-20,Chhattisgarh,CityD,F,18,Direct Buyer,Organic
C01982,2024-03-12,Kerala,CityE,M,23,Reseller,Facebook Ads
C01983,2023-11-06,Haryana,CityD,F,31,Reseller,Referral
C01984,2025-07-04,Maharashtra,CityE,M,25,Reseller,Referral
C01985,2024-05-13,Kerala,CityA,M,25,Direct Buyer,Organic
C01986,2025-05-08,Kerala,CityA,M,37,Reseller,Referral
C01987,2024-01-06,Assam,CityA,F,24,Direct Buyer,Organic
C01988,2023-08-30,Jammu & Kashmir,CityB,M,45,Reseller,Organic
C01989,2023-04-27,Andhra Pradesh,CityB,F,18,Reseller,Facebook Ads
C01990,2023-12-08,Bihar,CityE,F,18,Reseller,Organic
C01991,2024-06-08,Delhi,CityD,M,37,Direct Buyer,Organic
C01992,2025-03-04,Bihar,CityD,M,22,Direct Buyer,Organic
C01993,2024-05-11,Jharkhand,CityA,F,22,Reseller,Organic
C01994,2024-09-21,Karnataka,CityC,F,37,Direct Buyer,Organic
C01995,2024-01-10,West Bengal,CityB,F,26,Direct Buyer,Organic
C01996,2024-06-11,Jammu & Kashmir,CityB,F,37,Reseller,Referral
C01997,2025-06-26,Telangana,CityA,F,25,Direct Buyer,Referral
C01998,2023-03-03,Telangana,CityB,M,32,Reseller,Influencer
C01999,2025-03-31,Telangana,CityA,M,25,Direct Buyer,Organic
C02000,2024-09-19,Maharashtra,CityE,M,22,Reseller,Organic
