order_id,payment_date,amount,method,success
O004390,2025-05-09 05:03:49,4825.88,COD,1
O004391,2025-06-09 16:52:34,1411.98,Card,1
O004392,2024-07-17 08:48:57,4099.23,UPI,1
O004393,2025-07-18 14:57:09,3147.03,COD,0
O004394,2024-01-30 03:09:29,6069.14,COD,1
O004395,2024-02-12 13:18:24,10409.38,UPI,1
O004396,2024-11-19 07:55:26,4397.58,NetBanking,1
O004397,2024-12-23 15:51:01,582.92,COD,1
O004398,2024-06-01 03:24:39,2608.38,Card,1
O004399,2024-10-12 13:53:48,5217.68,UPI,1
O004400,2024-09-08 12:55:51,2066.55,COD,1
O004401,2024-05-08 21:27:11,11383.38,Wallet,1
O004402,2024-03-25 07:26:56,3138.58,COD,1
O004403,2024-03-23 11:54:38,2976.7,COD,1
O004404,2024-08-22 11:35:08,1362.45,UPI,1
O004405,2024-12-29 03:58:55,6174.14,UPI,1
O004406,2024-07-10 17:52:09,12611.41,COD,1
O004407,2024-10-09 00:42:51,1216.32,UPI,1
O004408,2025-03-24 14:27:01,2934.33,UPI,1
O004409,2024-11-07 17:48:47,2362.76,NetBanking,1
O004410,2025-03-28 04:21:19,4272.95,Wallet,1
O004411,2025-02-12 03:26:29,1404.13,Card,1
O004412,2025-05-20 02:02:22,3031.83,COD,1
O004413,2025-05-19 06:26:44,3178.98,COD,1
O004414,2024-12-19 00:09:45,1424.72,UPI,1
O004415,2024-02-02 19:16:15,1530.08,NetBanking,1
O004416,2024-03-04 06:09:44,2862.58,COD,1
O004417,2025-03-05 18:36:10,1813.89,COD,1
O004418,2024-06-26 09:38:49,7737.58,UPI,1
O004419,2024-12-08 06:23:51,5983.37,COD,1
O004420,2024-04-09 20:36:27,1246.1,Wallet,1
O004421,2025-01-31 20:28:05,4976.27,COD,1
O004422,2024-05-03 05:37:32,3890.52,Card,1
O004423,2025-05-22 00:06:59,10236.75,COD,1
O004424,2025-05-07 22:46:37,3275.34,COD,1
O004425,2024-07-30 16:42:51,3586.33,UPI,1
O004426,2024-09-05 23:11:15,10021.79,UPI,1
O004427,2024-08-21 10:13:00,2919.75,Card,1
O004428,2025-05-30 06:35:41,10839.7,UPI,1
O004429,2025-02-11 08:45:08,4584.0,COD,1
O004430,2025-06-04 18:51:30,4572.51,Card,1
O004431,2025-05-28 14:32:40,2871.73,UPI,1
O004432,2024-04-01 19:41:36,6067.44,UPI,1
O004433,2025-05-31 19:27:05,1999.52,COD,1
O004434,2024-02-08 10:53:32,2220.29,UPI,1
O004435,2025-06-16 13:44:19,7022.77,UPI,1
O004436,2024-04-24 03:24:40,2898.9,COD,1
O004437,2025-02-13 23:30:37,2132.91,COD,1
O004438,2025-01-26 03:04:31,1455.49,COD,1
O004439,2025-01-12 08:12:16,4046.44,NetBanking,1
O004440,2025-06-29 23:02:25,1631.85,UPI,1
O004441,2024-04-25 02:32:16,2553.26,UPI,1
O004442,2024-04-29 12:13:19,3506.14,UPI,1
O004443,2025-05-09 23:11:40,5991.52,COD,1
O004444,2024-05-02 00:47:12,3311.3,Card,1
O004445,2025-03-07 07:54:03,6425.06,Card,1
O004446,2024-11-24 10:33:33,722.95,UPI,1
O004447,2025-03-21 19:42:08,4979.43,UPI,1
O004448,2024-11-23 05:45:22,3746.75,UPI,1
O004449,2024-06-02 20:00:51,2722.08,COD,1
O004450,2025-06-26 12:52:25,3811.65,Wallet,0
O004451,2024-01-02 01:01:01,3593.83,Wallet,0
O004452,2024-06-15 21:27:44,2211.16,Card,1
O004453,2025-07-16 13:04:36,9275.07,NetBanking,1
O004454,2025-06-12 00:09:57,1744.59,COD,1
O004455,2024-10-30 08:40:49,2874.61,UPI,1
O004456,2024-04-15 23:07:14,4008.16,UPI,1
O004457,2024-04-21 02:45:03,3320.76,COD,1
O004458,2024-06-16 01:30:33,3162.48,COD,1
O004459,2025-07-05 19:16:02,9728.57,UPI,1
O004460,2024-08-29 13:48:01,2554.28,UPI,1
O004461,2024-11-20 06:07:47,4081.03,UPI,1
O004462,2024-03-21 14:41:33,5288.8,UPI,1
O004463,2024-12-21 16:12:47,9995.77,NetBanking,1
O004464,2025-03-19 01:55:48,3273.0,COD,1
O004465,2024-06-08 01:43:03,4916.15,COD,1
O004466,2024-05-04 16:06:29,9088.49,UPI,1
O004467,2025-05-17 05:36:14,4428.0,NetBanking,1
O004468,2024-04-14 06:49:28,3970.09,COD,1
O004469,2024-06-02 15:11:30,4129.0,COD,1
O004470,2025-01-20 13:11:04,791.42,UPI,1
O004471,2024-03-20 19:58:18,347.44,Wallet,1
O004472,2025-01-15 21:19:06,7743.48,NetBanking,0
O004473,2025-01-08 04:58:27,4039.2,NetBanking,1
O004474,2025-06-15 01:10:47,2588.5,COD,1
O004475,2024-01-01 01:06:01,2574.47,UPI,1
O004476,2024-01-14 13:05:58,1160.72,UPI,1
O004477,2025-02-01 06:12:29,2741.06,UPI,1
O004478,2025-03-05 19:58:14,2308.7,UPI,1
O004479,2025-02-01 16:06:32,3359.92,UPI,0
O004480,2024-11-15 06:12:57,3291.49,UPI,1
O004481,2025-01-21 11:13:01,5929.62,NetBanking,1
O004482,2024-09-02 04:07:10,3572.03,COD,1
O004483,2025-06-13 23:19:45,2638.48,COD,1
O004484,2024-11-12 14:34:28,4563.63,UPI,1
O004485,2025-05-10 20:43:18,5613.49,UPI,1
O004486,2024-11-23 13:07:30,1551.13,UPI,1
O004487,2025-05-16 09:54:12,6947.08,Wallet,1
O004488,2025-05-31 16:44:36,6588.95,UPI,1
O004489,2025-06-15 01:35:13,3081.59,UPI,1
O004490,2025-01-29 14:07:28,683.54,UPI,1
O004491,2024-11-19 08:38:03,4527.14,COD,1
O004492,2024-07-16 22:43:49,4892.57,COD,1
O004493,2024-11-25 22:26:56,5328.9,UPI,1
O004494,2025-02-11 00:14:00,1079.86,COD,1
O004495,2024-08-11 00:26:28,6873.82,COD,1
O004496,2024-09-21 09:27:28,3591.42,UPI,1
O004497,2024-10-21 19:34:27,10694.35,COD,1
O004498,2025-03-18 09:48:54,1594.2,UPI,1
O004499,2025-02-11 15:40:35,4914.32,Card,1
O004500,2025-03-16 10:54:19,4121.74,COD,1
O004501,2024-03-17 12:04:52,2859.59,COD,0
O004502,2024-09-06 10:31:18,4396.86,UPI,1
O004503,2025-01-12 03:07:31,683.35,COD,1
O004504,2025-05-09 01:17:26,6038.17,Wallet,1
O004505,2025-07-14 21:09:51,2539.87,COD,1
O004506,2024-02-17 09:17:36,4061.51,Wallet,1
O004507,2024-07-14 22:16:46,5567.01,UPI,1
O004508,2024-05-02 13:00:32,1170.54,UPI,1
O004509,2025-06-11 20:38:06,2958.81,COD,1
O004510,2024-10-25 15:55:26,6531.62,UPI,1
O004511,2024-11-25 02:27:26,3514.46,UPI,0
O004512,2025-05-01 23:05:22,2533.34,COD,1
O004513,2024-07-13 19:02:41,4134.06,UPI,0
O004514,2025-05-05 18:19:53,2467.02,COD,1
O004515,2025-02-17 11:37:56,3922.79,COD,1
O004516,2024-02-29 09:28:08,1910.15,COD,0
O004517,2024-11-22 13:30:42,4574.98,COD,1
O004518,2024-08-05 22:43:32,2291.64,COD,1
O004519,2025-01-24 23:33:35,3031.88,COD,1
O004520,2024-06-28 08:12:18,3483.26,UPI,1
O004521,2024-08-20 20:12:04,1466.28,NetBanking,1
O004522,2025-06-18 18:50:16,4942.56,COD,1
O004523,2024-10-07 23:12:10,12401.09,COD,1
O004524,2024-12-29 23:42:22,4098.55,UPI,0
O004525,2024-08-12 05:27:12,2866.84,UPI,1
O004526,2025-02-16 19:47:12,1763.56,Card,1
O004527,2024-01-09 23:11:36,5018.43,Card,1
O004528,2024-08-17 16:35:43,437.05,Wallet,1
O004529,2024-09-12 00:46:51,5294.56,Card,1
O004530,2024-03-31 21:47:11,691.34,UPI,1
O004531,2024-02-25 21:54:49,7176.87,UPI,1
O004532,2025-03-07 15:27:00,9460.68,NetBanking,1
O004533,2024-07-08 07:07:36,2054.93,UPI,1
O004534,2024-04-02 15:23:55,4329.34,UPI,0
O004535,2025-05-31 22:42:51,3809.75,Wallet,1
O004536,2025-01-23 16:17:54,6490.25,COD,1
O004537,2024-10-14 05:03:55,2693.9,UPI,1
O004538,2025-07-12 18:39:02,1114.1,COD,1
O004539,2024-01-27 07:05:51,739.89,NetBanking,1
O004540,2024-04-29 15:36:27,3071.7,COD,1
O004541,2025-03-29 01:44:45,4503.04,COD,1
O004542,2024-03-03 01:23:19,1670.32,Card,1
O004543,2025-07-19 23:51:16,2150.16,COD,1
O004544,2024-09-02 14:05:37,5143.08,UPI,1
O004545,2024-05-05 18:06:50,5625.53,COD,1
O004546,2024-02-23 12:16:56,2924.36,UPI,1
O004547,2024-07-13 03:57:14,1998.81,UPI,1
O004548,2024-12-30 05:16:17,1677.22,UPI,1
O004549,2024-09-23 01:21:29,2402.7,UPI,1
O004550,2024-02-29 03:22:12,2894.18,COD,1
O004551,2024-04-08 17:13:11,5409.69,UPI,0
O004552,2024-04-13 07:59:46,1641.58,UPI,1
O004553,2024-12-04 14:37:19,1428.76,UPI,1
O004554,2024-08-21 14:31:04,2866.86,UPI,1
O004555,2025-06-26 12:41:37,8644.3,UPI,1
O004556,2024-07-16 21:43:10,5731.83,UPI,1
O004557,2024-09-21 07:30:14,2799.86,COD,1
O004558,2024-02-09 23:06:39,4529.08,UPI,1
O004559,2024-08-25 15:06:29,1806.4,COD,1
O004560,2024-11-23 02:50:41,4380.82,COD,1
O004561,2025-05-17 02:34:42,7244.75,UPI,1
O004562,2025-03-09 21:17:15,4653.09,UPI,1
O004563,2025-05-20 19:47:25,6298.98,COD,1
O004564,2024-04-20 05:01:02,1169.22,NetBanking,1
O004565,2025-05-11 01:11:41,4678.78,Card,1
O004566,2024-04-25 21:35:54,262.78,UPI,1
O004567,2024-02-20 07:33:59,1403.34,UPI,0
O004568,2024-12-22 03:26:45,3829.58,UPI,1
O004569,2024-11-12 15:15:50,5596.73,COD,1
O004570,2024-02-08 00:51:31,5620.01,COD,1
O004571,2025-04-15 07:23:44,1767.51,Card,1
O004572,2025-05-09 16:29:30,6883.63,NetBanking,1
O004573,2024-02-08 20:25:09,1776.95,COD,1
O004574,2025-01-12 18:52:22,6508.22,UPI,1
O004575,2025-07-08 15:45:18,2617.3,UPI,1
O004576,2025-02-23 18:37:07,4303.13,COD,1
O004577,2024-12-19 07:10:29,2760.9,COD,1
O004578,2024-08-10 09:22:37,3139.95,COD,1
O004579,2025-02-19 14:07:42,3903.6,UPI,1
O004580,2025-05-18 16:53:45,3688.78,COD,1
O004581,2025-07-24 07:29:09,1358.22,COD,1
O004582,2024-03-21 06:54:30,616.9,COD,1
O004583,2024-08-31 07:26:08,8002.59,COD,1
O004584,2025-06-29 01:39:17,5120.45,UPI,1
O004585,2025-07-05 13:27:55,1485.78,COD,0
O004586,2024-12-03 14:23:22,3559.66,Card,1
O004587,2025-04-03 07:43:41,3007.9,COD,1
O004588,2024-11-14 14:31:31,2354.34,UPI,1
O004589,2025-05-06 22:32:47,4096.82,COD,1
O004590,2024-03-01 12:32:22,286.79,UPI,1
O004591,2024-07-07 10:54:14,4751.82,UPI,1
O004592,2024-06-29 05:41:48,4656.44,UPI,1
O004593,2025-05-27 04:10:37,2008.96,NetBanking,0
O004594,2025-06-14 20:28:23,1522.92,COD,1
O004595,2024-08-31 05:51:51,2925.22,COD,1
O004596,2025-03-03 02:36:23,2288.56,UPI,1
O004597,2024-02-16 06:50:37,1075.65,UPI,1
O004598,2024-03-15 07:49:43,1621.54,Card,1
O004599,2024-11-11 04:34:13,2322.06,UPI,1
O004600,2024-12-07 01:43:21,5963.34,UPI,0
O004601,2024-10-10 03:35:41,10187.18,UPI,1
O004602,2024-05-09 10:18:25,2260.76,UPI,1
O004603,2024-07-20 20:12:28,5680.83,COD,1
O004604,2024-11-28 16:37:54,2141.32,COD,1
O004605,2024-12-17 01:48:53,3447.71,COD,0
O004606,2024-08-15 00:35:31,7457.28,COD,1
O004607,2024-07-19 01:16:03,1824.16,COD,1
O004608,2024-08-26 13:45:19,796.47,UPI,1
O004609,2024-05-02 21:59:33,1200.96,NetBanking,1
O004610,2024-04-19 09:03:35,678.27,COD,1
O004611,2024-10-22 03:43:56,3496.13,UPI,1
O004612,2024-09-01 04:33:31,4257.91,UPI,1
O004613,2024-11-12 13:57:00,3515.07,COD,0
O004614,2024-08-16 05:20:57,1980.91,UPI,1
O004615,2024-07-28 13:38:24,1762.02,Card,1
O004616,2024-08-01 06:45:08,1352.7,COD,1
O004617,2025-03-11 08:27:34,8629.3,Card,1
O004618,2025-05-02 21:18:45,5698.32,COD,1
O004619,2024-11-05 05:19:30,4996.8,Wallet,1
O004620,2025-03-02 00:12:28,9182.56,UPI,0
O004621,2024-05-03 13:59:15,2280.58,UPI,1
O004622,2025-07-16 16:12:20,3208.7,COD,1
O004623,2024-05-16 06:11:54,5669.42,UPI,1
O004624,2025-04-24 09:25:37,4867.25,Card,1
O004625,2024-12-22 12:09:07,3233.62,UPI,1
O004626,2025-07-04 23:35:47,4361.68,COD,1
O004627,2025-05-24 07:03:17,6572.29,NetBanking,0
O004628,2024-06-25 04:12:43,2158.79,UPI,1
O004629,2025-02-10 09:08:10,3880.7,Card,1
O004630,2025-03-11 17:14:11,7340.32,UPI,1
O004631,2024-07-29 11:15:53,1877.82,COD,0
O004632,2024-07-04 02:40:00,5702.51,Wallet,0
O004633,2024-09-14 14:08:48,528.4,UPI,1
O004634,2024-03-08 21:12:04,11077.97,UPI,1
O004635,2024-05-30 13:29:20,3574.82,UPI,1
O004636,2024-06-11 02:49:06,8545.2,UPI,1
O004637,2024-06-26 18:58:48,896.0,UPI,1
O004638,2025-03-30 10:49:06,801.76,UPI,1
O004639,2025-03-24 18:09:32,987.67,COD,1
O004640,2024-05-16 11:16:52,2599.62,UPI,1
O004641,2024-04-07 12:46:47,4367.59,Card,1
O004642,2025-05-14 15:38:00,5668.32,COD,1
O004643,2025-04-21 09:19:07,3379.44,UPI,1
O004644,2025-06-18 23:27:33,2233.79,COD,1
O004645,2024-07-09 05:57:26,4348.1,Wallet,1
O004646,2024-05-11 03:58:46,8158.94,UPI,1
O004647,2025-06-06 22:22:52,6176.21,NetBanking,1
O004648,2024-07-31 19:53:16,2015.65,COD,1
O004649,2025-05-22 16:44:30,1875.27,NetBanking,1
O004650,2024-02-19 04:49:34,3957.53,COD,1
O004651,2025-06-01 12:10:25,5136.8,COD,0
O004652,2024-03-04 22:27:50,2958.74,UPI,1
O004653,2024-01-20 21:55:21,1632.14,UPI,0
O004654,2024-04-23 08:13:35,4961.22,COD,1
O004655,2024-04-03 07:32:38,7508.25,UPI,1
O004656,2025-07-25 20:45:13,3131.49,COD,1
O004657,2024-12-03 06:16:54,4213.5,COD,1
O004658,2024-10-13 04:36:44,5935.93,UPI,0
O004659,2024-05-26 02:33:43,619.88,UPI,0
O004660,2024-07-03 05:18:20,5204.76,UPI,1
O004661,2024-06-24 13:05:46,1455.11,COD,1
O004662,2025-06-30 02:49:24,7000.93,UPI,1
O004663,2024-02-28 07:32:21,5850.33,UPI,1
O004664,2024-04-15 14:02:04,365.12,UPI,1
O004665,2025-04-25 21:18:15,2839.24,Wallet,1
O004666,2024-08-29 21:59:37,4780.19,COD,1
O004667,2024-02-06 17:20:50,2431.9,COD,0
O004668,2025-06-24 20:38:11,4489.53,UPI,1
O004669,2024-03-29 21:04:05,6345.98,COD,1
O004670,2024-01-20 04:14:49,3285.07,Card,1
O004671,2025-03-28 12:37:07,3110.13,UPI,1
O004672,2025-04-18 16:28:20,4227.49,COD,1
O004673,2024-08-08 02:10:55,6793.35,COD,1
O004674,2024-04-06 18:52:41,937.14,UPI,1
O004675,2024-10-20 04:52:54,7409.06,COD,1
O004676,2024-04-30 21:25:47,1939.12,UPI,1
O004677,2024-12-29 14:10:09,4894.25,COD,1
O004678,2024-03-01 07:13:16,4852.46,UPI,1
O004679,2024-02-12 04:57:31,401.46,COD,1
O004680,2025-01-04 22:53:45,4637.87,UPI,0
O004681,2024-06-10 00:40:29,5969.19,UPI,1
O004682,2025-04-13 21:52:40,7994.17,UPI,1
O004683,2024-05-16 18:59:43,5156.77,COD,1
O004684,2024-12-18 11:46:59,5369.1,UPI,0
O004685,2024-09-25 16:49:08,311.92,UPI,1
O004686,2024-07-17 07:12:13,5185.25,UPI,1
O004687,2024-09-25 21:04:57,710.58,COD,1
O004688,2025-05-23 02:03:19,3327.26,COD,1
O004689,2024-09-25 22:46:11,3475.64,UPI,1
O004690,2025-02-14 03:11:39,2548.93,COD,1
O004691,2025-04-09 09:06:56,9022.11,COD,1
O004692,2025-02-18 19:33:48,7422.5,NetBanking,1
O004693,2025-01-07 05:44:05,6301.92,UPI,1
O004694,2024-11-07 04:10:45,956.35,UPI,1
O004695,2024-12-18 12:02:57,3515.35,COD,1
O004696,2025-01-04 12:34:02,5195.01,UPI,1
O004697,2024-06-02 00:45:42,7467.55,UPI,1
O004698,2024-03-20 09:27:29,5362.68,COD,1
O004699,2024-08-16 20:33:29,1465.1,UPI,1
O004700,2024-03-31 09:47:42,5126.9,UPI,1
O004701,2025-07-26 18:45:43,2354.72,COD,1
O004702,2025-03-31 12:50:23,6428.81,UPI,1
O004703,2025-05-07 16:11:37,5058.73,COD,1
O004704,2024-02-24 12:10:39,3409.09,Card,1
O004705,2024-10-03 16:02:57,1091.66,COD,1
O004706,2024-09-29 04:17:24,1485.51,COD,1
O004707,2025-05-22 22:29:57,2712.16,COD,1
O004708,2024-06-14 07:53:52,8563.3,Wallet,1
O004709,2025-06-16 21:01:33,3184.29,UPI,1
O004710,2024-07-01 20:28:25,2628.83,UPI,0
O004711,2025-01-24 09:57:18,8704.0,Card,1
O004712,2024-08-20 13:36:03,3584.05,COD,1
O004713,2024-01-23 18:30:09,2331.38,UPI,1
O004714,2025-03-26 10:18:37,3123.03,NetBanking,1
O004715,2025-06-29 05:10:27,5616.82,UPI,1
O004716,2025-06-24 23:15:06,4078.73,COD,1
O004717,2025-02-16 08:02:26,13585.08,Card,1
O004718,2025-06-12 20:50:32,1553.33,COD,1
O004719,2025-01-17 20:10:47,4408.41,Wallet,1
O004720,2025-05-26 23:17:37,6847.81,COD,1
O004721,2024-06-28 11:18:41,3018.06,NetBanking,1
O004722,2024-05-24 11:52:15,1733.46,Card,1
O004723,2025-03-21 03:38:33,3586.44,UPI,1
O004724,2024-03-26 10:55:59,3234.83,UPI,1
O004725,2024-03-14 15:01:26,3332.43,COD,1
O004726,2024-01-16 15:52:24,3639.71,Card,1
O004727,2025-04-30 14:58:24,2795.18,COD,1
O004728,2024-04-21 04:40:34,1570.9,NetBanking,1
O004729,2024-04-13 11:51:49,11217.4,COD,1
O004730,2025-03-27 02:33:50,302.48,COD,1
O004731,2025-03-31 19:30:38,3179.19,COD,0
O004732,2024-12-12 12:26:11,4366.14,COD,1
O004733,2024-10-23 02:16:57,3479.86,UPI,1
O004734,2025-06-26 22:54:39,825.07,NetBanking,1
O004735,2024-05-23 23:34:37,3732.33,UPI,1
O004736,2024-10-08 09:18:49,4019.62,Card,1
O004737,2024-02-19 08:56:48,10748.04,UPI,1
O004738,2024-11-12 20:58:48,448.42,UPI,1
O004739,2025-03-04 18:37:33,6971.14,UPI,1
O004740,2025-01-04 20:34:34,2174.0,NetBanking,1
O004741,2024-04-19 22:43:23,6242.81,UPI,1
O004742,2024-08-23 02:01:52,1359.6,COD,1
O004743,2025-02-27 00:54:32,4267.87,UPI,1
O004744,2024-10-27 19:03:07,4057.23,COD,1
O004745,2025-06-16 23:42:18,4237.4,UPI,1
O004746,2024-11-17 01:18:51,13303.94,UPI,1
O004747,2024-06-15 10:44:57,1553.7,UPI,1
O004748,2024-02-17 23:04:32,3039.76,COD,1
O004749,2024-01-06 07:08:56,326.92,UPI,1
O004750,2024-10-25 04:33:27,1579.06,UPI,1
O004751,2024-09-05 19:56:44,3175.47,UPI,1
O004752,2025-06-29 20:11:47,2577.83,UPI,1
O004753,2024-09-03 00:09:00,2537.7,COD,1
O004754,2024-05-14 13:53:26,2991.33,UPI,1
O004755,2025-06-07 19:14:15,2552.78,COD,1
O004756,2024-01-05 15:40:10,3804.26,COD,1
O004757,2025-06-28 09:08:54,5773.02,COD,1
O004758,2024-06-14 05:33:45,4117.17,UPI,1
O004759,2025-04-26 02:35:55,3421.47,COD,1
O004760,2024-04-27 16:08:35,1883.51,Wallet,1
O004761,2025-01-07 04:39:10,691.55,COD,1
O004762,2024-07-13 12:24:56,1109.38,COD,1
O004763,2025-04-03 05:48:53,6409.33,UPI,1
O004764,2025-06-26 22:33:38,3197.88,UPI,1
O004765,2024-12-26 00:24:06,2017.26,Card,1
O004766,2024-04-22 21:50:15,956.44,Wallet,1
O004767,2025-04-14 17:24:48,6606.76,UPI,1
O004768,2024-11-13 10:41:11,2697.15,UPI,1
O004769,2024-04-30 10:53:20,1494.06,UPI,1
O004770,2025-03-09 09:47:27,2118.58,Card,1
O004771,2024-06-08 01:20:59,2897.7,COD,1
O004772,2024-01-24 19:39:45,4105.42,NetBanking,1
O004773,2024-08-13 21:37:59,4318.8,COD,1
O004774,2024-06-18 10:01:10,8996.24,NetBanking,1
O004775,2025-05-29 16:08:06,3547.88,UPI,0
O004776,2024-09-20 14:40:23,567.75,COD,0
O004777,2024-10-03 05:56:36,818.64,UPI,1
O004778,2024-08-28 06:15:14,1312.1,Card,1
O004779,2024-06-21 19:49:37,5124.54,UPI,1
O004780,2024-05-23 20:05:54,2235.27,UPI,1
O004781,2024-01-04 05:55:22,2133.0,COD,1
O004782,2024-07-13 09:07:14,406.48,NetBanking,1
O004783,2024-03-31 10:17:36,2509.82,NetBanking,1
O004784,2024-12-10 12:51:10,2482.03,UPI,1
O004785,2024-08-02 07:32:38,4332.16,Card,1
O004786,2024-08-27 00:50:29,6571.17,COD,1
O004787,2024-05-22 13:56:10,2393.12,NetBanking,1
O004788,2024-08-02 15:32:57,2738.26,Card,0
O004789,2024-08-23 18:41:33,5605.54,UPI,1
O004790,2024-11-09 10:41:03,2249.21,COD,1
O004791,2025-04-08 02:49:37,13209.65,COD,1
O004792,2025-06-16 11:24:41,4572.8,Wallet,1
O004793,2025-06-23 00:48:16,1092.82,UPI,1
O004794,2025-03-16 05:31:20,9319.95,UPI,0
O004795,2025-04-17 23:14:57,2354.02,COD,1
O004796,2024-02-03 01:08:35,4499.79,COD,1
O004797,2025-01-14 11:03:36,3337.69,Card,1
O004798,2024-11-18 02:17:28,9659.56,COD,0
O004799,2025-03-14 04:56:27,5672.58,UPI,1
O004800,2024-10-31 03:22:56,431.21,Card,1
O004801,2025-05-21 19:51:41,844.62,COD,1
O004802,2024-02-24 14:55:39,2390.75,COD,1
O004803,2024-01-22 05:21:02,4182.44,Card,1
O004804,2024-12-04 02:32:39,7054.27,COD,1
O004805,2024-04-28 06:31:56,3208.82,COD,1
O004806,2025-06-30 04:14:17,3245.55,UPI,1
O004807,2025-06-27 09:09:47,3496.09,Card,1
O004808,2024-02-07 00:41:43,1720.58,UPI,1
O004809,2025-01-21 19:11:55,2005.74,UPI,1
O004810,2024-02-12 07:05:55,1329.84,Wallet,1
O004811,2024-04-03 17:05:11,3771.39,COD,1
O004812,2024-07-09 06:35:57,6753.53,UPI,1
O004813,2025-01-20 22:00:44,7166.62,UPI,1
O004814,2025-02-01 15:23:34,10047.38,Card,1
O004815,2025-01-02 21:43:03,1583.39,COD,1
O004816,2024-10-19 03:05:52,4316.02,UPI,1
O004817,2024-01-22 09:54:58,2927.08,NetBanking,1
O004818,2025-05-28 11:55:05,8614.45,COD,1
O004819,2024-06-16 05:37:09,2820.22,UPI,1
O004820,2024-06-26 23:25:04,3646.34,UPI,1
O004821,2025-07-18 15:28:03,1130.59,COD,1
O004822,2024-09-17 00:40:38,2905.32,COD,1
O004823,2024-04-22 05:52:16,3240.88,UPI,1
O004824,2025-02-26 21:54:04,7484.3,COD,1
O004825,2024-10-23 17:10:19,4260.76,UPI,1
O004826,2024-06-29 17:43:49,2316.7,Card,1
O004827,2024-02-21 13:37:03,1805.1,UPI,1
O004828,2024-11-03 02:54:45,1224.65,COD,1
O004829,2024-01-23 12:12:33,5865.29,COD,1
O004830,2024-10-23 22:32:31,3031.03,COD,1
O004831,2025-07-29 03:31:17,3935.13,COD,1
O004832,2025-01-14 09:54:17,3102.76,UPI,1
O004833,2025-01-31 01:25:05,5787.85,Card,1
O004834,2024-08-15 05:40:07,4021.2,UPI,1
O004835,2025-03-11 19:31:50,3048.76,COD,1
O004836,2024-12-04 12:41:49,2613.64,UPI,1
O004837,2024-04-14 18:43:01,6872.68,UPI,1
O004838,2024-05-14 12:50:29,1900.18,COD,1
O004839,2025-05-23 18:11:04,4298.07,UPI,1
O004840,2024-01-25 15:28:40,3964.03,Card,1
O004841,2025-06-04 22:08:25,5594.93,NetBanking,1
O004842,2024-03-17 23:40:57,5793.07,Card,1
O004843,2024-12-19 18:44:17,8641.02,COD,1
O004844,2024-07-16 22:10:10,6137.04,UPI,1
O004845,2024-06-14 00:10:30,5948.43,COD,0
O004846,2024-03-11 11:20:42,1524.74,COD,1
O004847,2024-07-25 17:03:05,5583.23,UPI,1
O004848,2024-07-18 16:12:59,5444.25,NetBanking,1
O004849,2024-09-18 05:51:56,4767.07,COD,1
O004850,2025-06-08 20:37:33,1896.72,COD,1
O004851,2025-06-09 05:55:07,1416.02,COD,0
O004852,2025-03-07 15:35:40,4248.28,NetBanking,1
O004853,2025-02-08 12:37:57,682.39,UPI,0
O004854,2025-06-18 23:48:26,2596.26,UPI,1
O004855,2024-10-23 07:24:22,3077.17,COD,1
O004856,2024-09-15 00:00:48,2471.72,COD,1
O004857,2024-06-06 12:24:04,856.14,Card,0
O004858,2025-03-15 07:05:44,1317.74,UPI,1
O004859,2024-02-09 06:22:49,4103.37,NetBanking,1
O004860,2024-10-27 19:54:23,328.8,COD,1
O004861,2025-01-09 11:05:14,3839.84,COD,1
O004862,2024-08-15 08:29:12,6549.86,UPI,1
O004863,2024-08-09 16:51:28,5433.96,COD,1
O004864,2024-04-18 00:08:46,1430.88,COD,1
O004865,2025-06-02 19:15:14,9177.76,UPI,1
O004866,2024-08-10 15:44:30,6280.72,COD,1
O004867,2024-08-21 11:36:40,2660.34,UPI,1
O004868,2024-08-22 01:51:39,5008.14,COD,1
O004869,2024-11-05 02:48:49,5120.27,COD,1
O004870,2024-12-27 12:32:47,2883.09,COD,1
O004871,2025-07-03 12:41:11,5737.81,UPI,1
O004872,2024-02-01 06:14:42,4049.54,UPI,1
O004873,2024-09-12 14:16:36,2279.35,NetBanking,1
O004874,2024-02-09 11:40:27,5661.78,UPI,1
O004875,2024-04-10 21:25:18,981.0,NetBanking,1
O004876,2024-07-09 09:47:37,5019.69,UPI,1
O004877,2025-03-17 20:35:09,7038.42,COD,1
O004878,2025-07-16 08:59:21,3608.49,UPI,1
O004879,2024-07-02 21:20:16,3301.66,COD,1
O004880,2024-06-19 11:12:38,2485.21,Card,1
O004881,2025-04-17 07:11:54,3546.56,UPI,1
O004882,2024-11-26 08:24:30,7645.76,UPI,1
O004883,2025-02-25 11:26:44,1827.18,COD,1
O004884,2024-12-26 13:47:43,5103.3,Card,1
O004885,2024-03-01 16:31:06,4763.88,UPI,1
O004886,2024-08-21 12:27:13,3174.69,Wallet,1
O004887,2024-09-22 08:45:40,6278.18,COD,1
O004888,2024-01-21 06:05:53,3764.11,UPI,1
O004889,2024-08-16 16:01:21,1583.22,UPI,1
O004890,2024-03-06 01:51:43,473.48,UPI,1
O004891,2024-05-24 06:48:10,5782.35,COD,1
O004892,2024-12-03 13:02:00,3492.59,COD,1
O004893,2024-12-07 18:29:23,930.4,UPI,1
O004894,2025-01-04 11:11:43,2295.72,COD,1
